NOM;CODI;DATA_INI;DATA_FI;RESIDENCIA;IEPG_CONFIRMAT;R0_CONFIRMAT_M;IA14;TAXA_CASOS_CONFIRMAT;CASOS_CONFIRMAT;TAXA_PCRTAR;PCR;TAR;PERC_PCRTAR_POSITIVES;INGRESSOS_TOTAL;INGRESSOS_CRITIC;EXITUS;CASOS_PCR;CASOS_TAR;POSITIVITAT_PCR_NUM;POSITIVITAT_TAR_NUM;POSITIVITAT_PCR_DEN;POSITIVITAT_TAR_DEN;VACUNATS_DOSI_1;VACUNATS_DOSI_2
CATALUNYA;GLOBAL;2020-10-13;2020-10-19;--;;;0.0000;0.0000;490;0.0000;3662;6;9.2998;90;15;0;480;10;336;0;3607;6;0;0
CATALUNYA;GLOBAL;2020-10-13;2020-10-19;Si;;;1313.3234;816.3902;575;10756.4743;7567;9;7.6947;104;4;61;567;8;502;3;6557;6;0;0
CATALUNYA;GLOBAL;2020-10-12;2020-10-18;--;;;0.0000;0.0000;408;0.0000;3152;4;9.3659;77;9;0;402;6;291;0;3103;4;0;0
CATALUNYA;GLOBAL;2020-10-12;2020-10-18;Si;;;1140.1067;601.9990;424;8744.6047;6157;2;7.0208;105;4;52;418;6;377;1;5382;2;0;0
CATALUNYA;GLOBAL;2020-10-12;2020-10-18;No;640.436;1.4797;432.8154;254.4917;19703;2206.7142;170543;303;11.1732;1159;150;104;19461;242;18408;86;165229;292;0;0
CATALUNYA;GLOBAL;2020-10-11;2020-10-17;No;612.018;1.46086;418.9432;247.4522;19158;2171.1812;167958;137;11.1215;1113;153;100;18989;169;18083;32;162751;131;0;0
CATALUNYA;GLOBAL;2020-10-11;2020-10-17;--;;;0.0000;0.0000;389;0.0000;3034;4;9.5684;69;8;1;387;2;286;0;2985;4;0;0
CATALUNYA;GLOBAL;2020-10-11;2020-10-17;Si;;;1113.1303;636.0745;448;8940.5383;6296;1;7.2493;103;5;52;443;5;398;1;5503;1;0;0
CATALUNYA;GLOBAL;2020-10-10;2020-10-16;No;551.461;1.36492;404.0247;239.2761;18525;2086.9792;161576;0;11.0939;1049;154;88;18396;129;17364;0;156518;0;0;0
CATALUNYA;GLOBAL;2020-10-10;2020-10-16;--;;;0.0000;0.0000;371;0.0000;3005;0;9.1063;66;7;2;369;2;269;0;2954;0;0;0
CATALUNYA;GLOBAL;2020-10-10;2020-10-16;Si;;;1071.9559;614.7773;433;9244.3775;6511;0;6.9266;98;5;56;430;3;389;0;5616;0;0;0
CATALUNYA;GLOBAL;2020-10-09;2020-10-15;--;;;0.0000;0.0000;355;0.0000;2791;0;8.8428;63;7;3;355;0;243;0;2748;0;0;0
CATALUNYA;GLOBAL;2020-10-09;2020-10-15;Si;;;1125.9086;569.3434;401;8510.3362;5994;0;6.7856;99;5;52;397;4;346;0;5099;0;0;0
CATALUNYA;GLOBAL;2020-10-09;2020-10-15;No;527.458;1.41;374.0845;224.1252;17352;1977.9003;153131;0;10.8727;990;138;83;17264;88;16147;0;148510;0;0;0
CATALUNYA;GLOBAL;2020-10-08;2020-10-14;No;489.737;1.40706;348.0580;209.0389;16184;1844.8743;142832;0;10.6258;924;144;76;16118;66;14744;0;138756;0;0;0
CATALUNYA;GLOBAL;2020-10-08;2020-10-14;--;;;0.0000;0.0000;313;0.0000;2560;0;8.1616;48;6;3;313;0;206;0;2524;0;0;0
CATALUNYA;GLOBAL;2020-10-08;2020-10-14;Si;;;992.4466;560.8246;395;7485.2339;5272;0;8.3764;95;5;51;392;3;373;0;4453;0;0;0
CATALUNYA;GLOBAL;2020-10-07;2020-10-13;--;;;0.0000;0.0000;288;0.0000;2422;0;7.9983;50;5;3;287;1;191;0;2388;0;0;0
CATALUNYA;GLOBAL;2020-10-07;2020-10-13;Si;;;922.8759;494.0935;348;7155.8382;5040;0;7.8343;93;4;55;346;2;331;0;4225;0;0;0
CATALUNYA;GLOBAL;2020-10-07;2020-10-13;No;456.853;1.43349;318.6991;189.6643;14684;1747.6526;135305;0;10.0451;857;133;71;14641;43;13218;0;131587;0;0;0
CATALUNYA;GLOBAL;2020-10-06;2020-10-12;--;;;0.0000;0.0000;293;0.0000;2674;0;7.8409;46;6;3;292;1;207;0;2640;0;0;0
CATALUNYA;GLOBAL;2020-10-06;2020-10-12;Si;;;985.3475;496.9332;350;6870.4566;4839;0;8.4187;95;4;56;348;2;337;0;4003;0;0;0
CATALUNYA;GLOBAL;2020-10-06;2020-10-12;No;421.278;1.45606;289.3272;168.2876;13029;1778.6391;137704;0;9.2025;780;127;71;13005;24;12345;0;134148;0;0;0
CATALUNYA;GLOBAL;2020-10-05;2020-10-11;No;433.606;1.48528;291.9363;178.3237;13806;1983.1831;153540;0;8.6394;770;130;64;13784;22;12917;0;149512;0;0;0
CATALUNYA;GLOBAL;2020-10-05;2020-10-11;--;;;0.0000;0.0000;323;0.0000;2836;0;7.9671;45;7;3;322;1;223;0;2799;0;0;0
CATALUNYA;GLOBAL;2020-10-05;2020-10-11;Si;;;1029.3616;538.1076;379;7594.5592;5349;0;8.2403;93;3;55;377;2;369;0;4478;0;0;0
CATALUNYA;GLOBAL;2020-10-04;2020-10-10;--;;;0.0000;0.0000;324;0.0000;2882;0;7.8707;48;9;2;323;1;224;0;2846;0;0;0
CATALUNYA;GLOBAL;2020-10-04;2020-10-10;Si;;;964.0504;477.0558;336;7333.3144;5165;0;7.5944;90;2;57;334;2;328;0;4319;0;0;0
CATALUNYA;GLOBAL;2020-10-04;2020-10-10;No;411.78;1.45519;282.9723;171.4909;13277;1960.3469;151772;0;8.4174;734;120;58;13255;22;12445;0;147848;0;0;0
CATALUNYA;GLOBAL;2020-10-03;2020-10-09;No;386.084;1.40551;274.6929;164.7486;12755;1947.6371;150788;0;8.1902;706;111;52;12737;18;12037;0;146968;0;0;0
CATALUNYA;GLOBAL;2020-10-03;2020-10-09;--;;;0.0000;0.0000;313;0.0000;2748;0;7.8056;51;9;1;312;1;212;0;2716;0;0;0
CATALUNYA;GLOBAL;2020-10-03;2020-10-09;Si;;;939.9136;457.1785;322;6884.6547;4849;0;7.6495;88;2;50;320;2;316;0;4131;0;0;0
CATALUNYA;GLOBAL;2020-10-02;2020-10-08;--;;;0.0000;0.0000;279;0.0000;2594;0;7.7556;51;8;0;278;1;198;0;2553;0;0;0
CATALUNYA;GLOBAL;2020-10-02;2020-10-08;Si;;;900.1590;556.5651;392;8112.7896;5714;0;7.9829;81;2;45;392;0;391;0;4898;0;0;0
CATALUNYA;GLOBAL;2020-10-02;2020-10-08;No;342.116;1.34746;253.8975;149.9593;11610;1913.4604;148142;0;7.4925;682;118;49;11593;17;10818;0;144385;0;0;0
CATALUNYA;GLOBAL;2020-10-01;2020-10-07;No;313.803;1.33805;234.5229;139.0191;10763;1870.6684;144829;0;7.1046;656;113;48;10745;18;10028;0;141148;0;0;0
CATALUNYA;GLOBAL;2020-10-01;2020-10-07;--;;;0.0000;0.0000;248;0.0000;2493;0;7.3697;54;11;1;247;1;181;0;2456;0;0;0
CATALUNYA;GLOBAL;2020-10-01;2020-10-07;Si;;;795.0931;431.6219;304;7746.4788;5456;0;6.6068;80;2;44;304;0;309;0;4677;0;0;0
CATALUNYA;GLOBAL;2020-09-30;2020-10-06;No;295.568;1.32633;222.8465;129.0347;9990;1856.2666;143699;15;6.7345;645;115;57;9974;16;9426;2;139980;15;0;0
CATALUNYA;GLOBAL;2020-09-30;2020-10-06;--;;;0.0000;0.0000;231;0.0000;2501;0;6.9456;50;13;1;230;1;171;0;2462;0;0;0
CATALUNYA;GLOBAL;2020-09-30;2020-10-06;Si;;;735.4611;428.7823;302;7533.5074;5306;0;6.8042;73;2;41;302;0;310;0;4556;0;0;0
CATALUNYA;GLOBAL;2020-09-29;2020-10-05;--;;;0.0000;0.0000;193;0.0000;2109;0;6.7568;50;11;1;191;2;140;0;2072;0;0;0
CATALUNYA;GLOBAL;2020-09-29;2020-10-05;Si;;;698.5461;488.4143;344;7524.9886;5299;1;7.8890;69;3;40;344;0;361;0;4575;1;0;0
CATALUNYA;GLOBAL;2020-09-29;2020-10-05;No;279.255;1.31222;212.8105;121.0395;9371;1799.2665;139274;27;6.4894;625;113;60;9355;16;8800;3;135625;26;0;0
CATALUNYA;GLOBAL;2020-09-28;2020-10-04;No;264.427;1.29048;204.9056;113.6126;8796;1779.3107;137715;41;6.2579;621;105;62;8780;16;8387;4;134046;40;0;0
CATALUNYA;GLOBAL;2020-09-28;2020-10-04;--;;;0.0000;0.0000;169;0.0000;2060;0;6.1265;56;11;1;167;2;124;0;2024;0;0;0
CATALUNYA;GLOBAL;2020-09-28;2020-10-04;Si;;;687.1876;491.2539;346;7987.8464;5625;1;7.2328;59;2;37;346;0;356;0;4921;1;0;0
CATALUNYA;GLOBAL;2020-09-27;2020-10-03;--;;;0.0000;0.0000;166;0.0000;2012;0;5.9747;54;8;1;164;2;118;0;1975;0;0;0
CATALUNYA;GLOBAL;2020-09-27;2020-10-03;Si;;;697.1263;486.9945;343;7857.2239;5533;1;7.2614;58;2;35;343;0;350;0;4819;1;0;0
CATALUNYA;GLOBAL;2020-09-27;2020-10-03;No;256.949;1.26242;203.5365;111.4813;8631;1772.5813;137187;48;6.1745;607;106;66;8614;17;8239;5;133469;47;0;0
CATALUNYA;GLOBAL;2020-09-26;2020-10-02;No;240.411;1.19374;201.3924;109.9443;8512;1763.9402;136510;56;6.1024;604;104;65;8495;17;8104;5;132827;55;0;0
CATALUNYA;GLOBAL;2020-09-26;2020-10-02;--;;;0.0000;0.0000;155;0.0000;1897;0;6.0280;49;8;1;153;2;112;0;1858;0;0;0
CATALUNYA;GLOBAL;2020-09-26;2020-10-02;Si;;;712.7442;482.7351;340;7935.3134;5588;1;7.1018;60;2;34;340;0;346;0;4871;1;0;0
CATALUNYA;GLOBAL;2020-09-25;2020-10-01;No;216.909;1.10359;196.5487;103.9382;8047;1718.5649;132990;63;5.9067;576;100;66;8033;14;7640;6;129385;62;0;0
CATALUNYA;GLOBAL;2020-09-25;2020-10-01;--;;;0.0000;0.0000;148;0.0000;1835;0;5.8726;43;8;1;146;2;106;0;1805;0;0;0
CATALUNYA;GLOBAL;2020-09-25;2020-10-01;Si;;;593.4802;343.5938;242;6802.3057;4788;3;5.8532;59;2;34;242;0;248;0;4234;3;0;0
CATALUNYA;GLOBAL;2020-09-24;2020-09-30;--;;;0.0000;0.0000;141;0.0000;1747;0;5.7726;42;5;0;139;2;99;0;1715;0;0;0
CATALUNYA;GLOBAL;2020-09-24;2020-09-30;Si;;;610.5179;363.4711;256;7094.7864;4994;3;5.6025;56;1;37;256;0;252;0;4495;3;0;0
CATALUNYA;GLOBAL;2020-09-24;2020-09-30;No;198.67;1.02926;193.0225;95.5038;7394;1625.6314;125790;68;5.6872;543;89;68;7382;12;6955;7;122348;67;0;0
CATALUNYA;GLOBAL;2020-09-23;2020-09-29;No;190.788;0.991874;192.3509;93.8117;7263;1598.3520;123687;59;5.6703;514;84;60;7252;11;6818;7;120305;58;0;0
CATALUNYA;GLOBAL;2020-09-23;2020-09-29;--;;;0.0000;0.0000;130;0.0000;1566;0;5.7867;43;2;0;129;1;89;0;1538;0;0;0
CATALUNYA;GLOBAL;2020-09-23;2020-09-29;Si;;;609.0981;306.6787;216;7114.6637;5007;4;4.6920;58;1;37;216;0;211;0;4494;3;0;0
CATALUNYA;GLOBAL;2020-09-22;2020-09-28;--;;;0.0000;0.0000;131;0.0000;1534;0;5.9761;42;6;0;131;0;90;0;1506;0;0;0
CATALUNYA;GLOBAL;2020-09-22;2020-09-28;Si;;;505.4520;210.1317;148;6992.5601;4922;3;2.9021;61;1;33;148;0;129;0;4443;2;0;0
CATALUNYA;GLOBAL;2020-09-22;2020-09-28;No;185.605;0.965124;192.3121;91.7709;7105;1564.0332;121042;47;5.7232;498;90;50;7095;10;6731;6;117666;47;0;0
CATALUNYA;GLOBAL;2020-09-21;2020-09-27;No;182.838;0.962108;190.0389;91.2930;7068;1540.7062;119250;33;5.8129;483;82;54;7060;8;6733;5;115881;33;0;0
CATALUNYA;GLOBAL;2020-09-21;2020-09-27;--;;;0.0000;0.0000;125;0.0000;1476;0;5.5210;34;5;1;125;0;80;0;1449;0;0;0
CATALUNYA;GLOBAL;2020-09-21;2020-09-27;Si;;;512.5511;195.9336;138;6541.0608;4604;3;3.0706;63;2;33;138;0;127;0;4134;2;0;0
CATALUNYA;GLOBAL;2020-09-20;2020-09-26;Si;;;582.1217;210.1317;148;6535.3816;4600;3;3.4009;67;2;28;148;0;141;0;4144;2;0;0
CATALUNYA;GLOBAL;2020-09-20;2020-09-26;No;183.941;0.968241;189.9743;92.0551;7127;1549.7606;119958;26;5.8268;490;85;48;7120;7;6791;4;116590;26;0;0
CATALUNYA;GLOBAL;2020-09-20;2020-09-26;--;;;0.0000;0.0000;131;0.0000;1490;0;6.0150;37;7;1;131;0;88;0;1463;0;0;0
CATALUNYA;GLOBAL;2020-09-19;2020-09-25;--;;;0.0000;0.0000;134;0.0000;1508;0;6.1404;41;7;1;134;0;91;0;1482;0;0;0
CATALUNYA;GLOBAL;2020-09-19;2020-09-25;Si;;;653.1122;230.0090;162;6585.0749;4635;3;3.4697;61;2;33;162;0;145;0;4177;2;0;0
CATALUNYA;GLOBAL;2020-09-19;2020-09-25;No;190.736;1.00183;190.3876;91.4480;7080;1559.6933;120735;18;5.7794;479;83;51;7074;6;6778;4;117330;18;0;0
CATALUNYA;GLOBAL;2020-09-18;2020-09-24;No;209.894;1.15759;181.3203;92.6105;7170;1537.3996;119016;11;6.0063;486;79;51;7165;5;6940;3;115585;11;0;0
CATALUNYA;GLOBAL;2020-09-18;2020-09-24;--;;;0.0000;0.0000;135;0.0000;1430;0;6.5621;45;6;2;135;0;92;0;1402;0;0;0
CATALUNYA;GLOBAL;2020-09-18;2020-09-24;Si;;;630.3952;249.8864;176;6684.4616;4707;1;3.9439;56;3;30;176;0;166;0;4209;0;0;0
CATALUNYA;GLOBAL;2020-09-17;2020-09-23;--;;;0.0000;0.0000;137;0.0000;1399;0;6.9292;40;6;2;137;0;95;0;1371;0;0;0
CATALUNYA;GLOBAL;2020-09-17;2020-09-23;Si;;;616.1971;247.0467;174;6624.8296;4665;1;4.2799;49;3;22;174;0;178;0;4159;0;0;0
CATALUNYA;GLOBAL;2020-09-17;2020-09-23;No;230.941;1.24053;186.1639;97.5187;7550;1576.7946;122069;8;6.1673;500;83;55;7545;5;7300;4;118424;8;0;0
CATALUNYA;GLOBAL;2020-09-16;2020-09-22;No;239.005;1.29389;184.7173;98.5391;7629;1498.9087;116045;2;6.5875;504;82;63;7622;7;7405;2;112439;2;0;0
CATALUNYA;GLOBAL;2020-09-16;2020-09-22;--;;;0.0000;0.0000;145;0.0000;1290;0;7.9968;39;6;2;144;1;101;0;1263;0;0;0
CATALUNYA;GLOBAL;2020-09-16;2020-09-22;Si;;;616.1971;302.4193;213;6587.9145;4640;0;5.2695;47;4;18;213;0;218;0;4137;0;0;0
CATALUNYA;GLOBAL;2020-09-15;2020-09-21;Si;;;611.9377;295.3203;208;6299.6933;4437;0;5.8169;42;3;17;208;0;230;0;3954;0;0;0
CATALUNYA;GLOBAL;2020-09-15;2020-09-21;No;239.764;1.30632;183.5419;100.5412;7784;1440.5912;111530;2;7.0242;519;71;68;7777;7;7575;2;107868;2;0;0
CATALUNYA;GLOBAL;2020-09-15;2020-09-21;--;;;0.0000;0.0000;140;0.0000;1202;0;8.2977;38;3;2;139;1;97;0;1169;0;0;0
CATALUNYA;GLOBAL;2020-09-14;2020-09-20;--;;;0.0000;0.0000;142;0.0000;1139;0;9.7008;47;3;1;141;1;107;0;1103;0;0;0
CATALUNYA;GLOBAL;2020-09-14;2020-09-20;Si;;;592.0604;316.6174;223;6799.4661;4789;0;5.4374;41;2;21;223;0;230;0;4230;0;0;0
CATALUNYA;GLOBAL;2020-09-14;2020-09-20;No;237.609;1.3139;180.8424;98.7458;7645;1380.4912;106876;3;7.1490;527;77;65;7637;8;7364;3;103047;3;0;0
CATALUNYA;GLOBAL;2020-09-13;2020-09-19;No;231.138;1.2875;179.5249;97.9191;7581;1351.5972;104639;3;7.2199;527;72;66;7573;8;7277;3;100830;3;0;0
CATALUNYA;GLOBAL;2020-09-13;2020-09-19;--;;;0.0000;0.0000;135;0.0000;1100;0;9.5014;43;3;1;134;1;101;0;1063;0;0;0
CATALUNYA;GLOBAL;2020-09-13;2020-09-19;Si;;;583.5415;371.9900;262;6843.4802;4820;0;6.2471;31;2;21;262;0;266;0;4258;0;0;0
CATALUNYA;GLOBAL;2020-09-12;2020-09-18;--;;;0.0000;0.0000;141;0.0000;1061;0;10.0684;38;4;1;140;1;103;0;1023;0;0;0
CATALUNYA;GLOBAL;2020-09-12;2020-09-18;Si;;;569.3434;423.1031;298;6793.7869;4785;0;7.0213;34;2;15;298;0;297;0;4230;0;0;0
CATALUNYA;GLOBAL;2020-09-12;2020-09-18;No;225.668;1.25486;179.8349;98.9395;7660;1317.5238;102001;3;7.4920;527;71;63;7652;8;7357;3;98235;3;0;0
CATALUNYA;GLOBAL;2020-09-11;2020-09-17;No;193.931;1.07916;179.7057;88.7097;6868;1132.0573;87642;3;7.6923;496;70;59;6861;7;6483;3;84315;3;0;0
CATALUNYA;GLOBAL;2020-09-11;2020-09-17;--;;;0.0000;0.0000;127;0.0000;967;0;10.0858;34;4;0;126;1;94;0;932;0;0;0
CATALUNYA;GLOBAL;2020-09-11;2020-09-17;Si;;;545.2067;380.5088;268;5885.1090;4145;0;7.1078;31;1;16;268;0;261;0;3672;0;0;0
CATALUNYA;GLOBAL;2020-09-10;2020-09-16;Si;;;552.3057;369.1503;260;6183.2689;4355;0;6.4774;36;1;18;260;0;251;0;3875;0;0;0
CATALUNYA;GLOBAL;2020-09-10;2020-09-16;No;180.096;1.00666;178.9049;88.6452;6863;1127.8982;87322;1;7.9797;492;74;58;6856;7;6695;1;83912;1;0;0
CATALUNYA;GLOBAL;2020-09-10;2020-09-16;--;;;0.0000;0.0000;132;0.0000;907;0;11.0857;38;4;0;130;2;97;0;875;0;0;0
CATALUNYA;GLOBAL;2020-09-09;2020-09-15;--;;;0.0000;0.0000;136;0.0000;962;0;11.3025;39;4;0;135;1;105;0;929;0;0;0
CATALUNYA;GLOBAL;2020-09-09;2020-09-15;Si;;;557.9850;313.7778;221;6396.2403;4505;0;5.2618;31;0;18;221;0;211;0;4010;0;0;0
CATALUNYA;GLOBAL;2020-09-09;2020-09-15;No;167.12;0.948019;176.2829;86.1781;6672;1096.8859;84921;1;7.9647;482;75;56;6668;4;6492;1;81521;1;0;0
CATALUNYA;GLOBAL;2020-09-08;2020-09-14;No;162.147;0.935301;173.3638;83.0007;6426;1076.4264;83336;2;7.8028;471;73;55;6422;4;6237;2;79956;2;0;0
CATALUNYA;GLOBAL;2020-09-08;2020-09-14;--;;;0.0000;0.0000;142;0.0000;994;0;11.0187;44;5;0;141;1;106;0;962;0;0;0
CATALUNYA;GLOBAL;2020-09-08;2020-09-14;Si;;;570.7632;316.6174;223;6854.8387;4828;0;4.7619;31;0;19;223;0;203;0;4263;0;0;0
CATALUNYA;GLOBAL;2020-09-07;2020-09-13;--;;;0.0000;0.0000;150;0.0000;1008;0;10.7362;37;5;0;149;1;105;0;978;0;0;0
CATALUNYA;GLOBAL;2020-09-07;2020-09-13;Si;;;531.0086;275.4429;194;6353.6460;4475;0;4.7668;34;0;12;194;0;186;0;3902;0;0;0
CATALUNYA;GLOBAL;2020-09-07;2020-09-13;No;160.357;0.927808;172.8342;82.0965;6356;1070.9627;82914;1;7.8114;475;76;55;6350;6;6229;1;79754;1;0;0
CATALUNYA;GLOBAL;2020-09-06;2020-09-12;No;166.315;0.956631;173.8546;81.6057;6318;1066.9199;82601;1;7.8797;473;78;51;6312;6;6261;1;79469;1;0;0
CATALUNYA;GLOBAL;2020-09-06;2020-09-12;--;;;0.0000;0.0000;147;0.0000;1007;0;10.5317;39;4;0;146;1;103;0;978;0;0;0
CATALUNYA;GLOBAL;2020-09-06;2020-09-12;Si;;;465.6974;211.5515;149;6305.3725;4441;0;3.6626;42;0;18;149;0;142;0;3877;0;0;0
CATALUNYA;GLOBAL;2020-09-05;2020-09-11;Si;;;390.4475;146.2403;103;6230.1226;4388;0;2.9843;43;1;18;103;0;114;0;3820;0;0;0
CATALUNYA;GLOBAL;2020-09-05;2020-09-11;No;171.0;0.986219;173.3896;80.8953;6263;1075.2897;83248;2;7.7731;481;83;56;6257;6;6226;1;80108;2;0;0
CATALUNYA;GLOBAL;2020-09-05;2020-09-11;--;;;0.0000;0.0000;138;0.0000;996;0;10.2273;42;3;0;137;1;99;0;968;0;0;0
CATALUNYA;GLOBAL;2020-09-04;2020-09-10;--;;;0.0000;0.0000;157;0.0000;1152;0;9.9373;44;4;0;156;1;111;0;1117;0;0;0
CATALUNYA;GLOBAL;2020-09-04;2020-09-10;Si;;;421.6833;164.6978;116;7850.1249;5529;0;2.6664;45;1;18;116;0;129;0;4838;0;0;0
CATALUNYA;GLOBAL;2020-09-04;2020-09-10;No;187.023;1.02163;183.0640;90.9959;7045;1234.6393;95584;3;7.7067;494;81;62;7039;6;7089;1;91995;3;0;0
CATALUNYA;GLOBAL;2020-09-03;2020-09-09;No;186.116;1.01818;182.7928;90.2597;6988;1227.3803;95021;4;7.5052;469;74;54;6983;5;6875;1;91612;4;0;0
CATALUNYA;GLOBAL;2020-09-03;2020-09-09;--;;;0.0000;0.0000;148;0.0000;1236;0;8.9241;42;4;0;148;0;107;0;1199;0;0;0
CATALUNYA;GLOBAL;2020-09-03;2020-09-09;Si;;;437.3012;183.1553;129;8216.4357;5787;0;2.9963;47;1;24;129;0;152;0;5073;0;0;0
CATALUNYA;GLOBAL;2020-09-02;2020-09-08;--;;;0.0000;0.0000;142;0.0000;1261;0;7.7678;38;5;0;142;0;95;0;1223;0;0;0
CATALUNYA;GLOBAL;2020-09-02;2020-09-08;Si;;;494.0935;244.2071;172;8057.4170;5675;0;3.4490;49;1;25;172;0;172;0;4987;0;0;0
CATALUNYA;GLOBAL;2020-09-02;2020-09-08;No;187.758;1.01081;185.7506;90.1047;6976;1256.2872;97258;5;7.2663;465;74;50;6968;8;6820;2;93881;5;0;0
CATALUNYA;GLOBAL;2020-09-01;2020-09-07;No;188.604;1.00495;187.6752;90.3630;6996;1273.9051;98622;5;7.2328;456;79;53;6989;7;6890;1;95269;5;0;0
CATALUNYA;GLOBAL;2020-09-01;2020-09-07;--;;;0.0000;0.0000;136;0.0000;1319;0;7.3872;37;3;0;136;0;95;0;1286;0;0;0
CATALUNYA;GLOBAL;2020-09-01;2020-09-07;Si;;;529.5888;254.1458;179;8064.5161;5680;0;3.5381;49;1;28;179;0;178;0;5031;0;0;0
CATALUNYA;GLOBAL;2020-08-31;2020-09-06;--;;;0.0000;0.0000;119;0.0000;1185;0;7.3529;35;3;0;119;0;85;0;1156;0;0;0
CATALUNYA;GLOBAL;2020-08-31;2020-09-06;Si;;;516.8105;255.5656;180;8166.7423;5751;1;3.4248;49;1;27;180;0;176;0;5138;1;0;0
CATALUNYA;GLOBAL;2020-08-31;2020-09-06;No;190.153;0.998971;190.3488;90.7376;7025;1278.6842;98991;6;7.3602;452;77;53;7019;6;7039;1;95644;6;0;0
CATALUNYA;GLOBAL;2020-08-30;2020-09-05;--;;;0.0000;0.0000;122;0.0000;1180;0;7.3785;31;3;0;122;0;85;0;1152;0;0;0
CATALUNYA;GLOBAL;2020-08-30;2020-09-05;Si;;;519.6501;254.1458;179;8156.8037;5744;1;3.3945;46;1;26;179;0;174;0;5125;1;0;0
CATALUNYA;GLOBAL;2020-08-30;2020-09-05;No;190.359;0.994451;191.4209;92.2488;7142;1288.0098;99708;11;7.3616;441;75;55;7135;7;7092;2;96354;11;0;0
CATALUNYA;GLOBAL;2020-08-29;2020-09-04;No;188.812;0.984844;191.7180;92.4942;7161;1279.9629;99085;11;7.3795;434;74;49;7150;11;7063;3;95741;11;0;0
CATALUNYA;GLOBAL;2020-08-29;2020-09-04;--;;;0.0000;0.0000;124;0.0000;1190;0;7.4871;29;3;0;124;0;87;0;1162;0;0;0
CATALUNYA;GLOBAL;2020-08-29;2020-09-04;Si;;;526.7492;244.2071;172;8148.2848;5738;1;3.1678;41;0;28;172;0;162;0;5113;1;0;0
CATALUNYA;GLOBAL;2020-08-28;2020-09-03;--;;;0.0000;0.0000;122;0.0000;1227;0;6.7669;27;2;0;122;0;81;0;1197;0;0;0
CATALUNYA;GLOBAL;2020-08-28;2020-09-03;Si;;;543.7869;256.9854;181;7739.3798;5450;1;3.5231;41;0;29;181;0;172;0;4881;1;0;0
CATALUNYA;GLOBAL;2020-08-28;2020-09-03;No;191.349;0.995192;192.2734;92.0680;7128;1282.5720;99284;14;7.2740;420;75;47;7116;12;6973;3;95891;12;0;0
CATALUNYA;GLOBAL;2020-08-27;2020-09-02;No;194.581;1.00888;192.8675;92.5330;7164;1282.4170;99273;13;7.3698;454;77;51;7149;15;7063;3;95867;11;0;0
CATALUNYA;GLOBAL;2020-08-27;2020-09-02;--;;;0.0000;0.0000;131;0.0000;1241;0;6.7657;30;3;0;131;0;82;0;1212;0;0;0
CATALUNYA;GLOBAL;2020-08-27;2020-09-02;Si;;;545.2067;254.1458;179;7402.8850;5213;1;3.4686;36;0;24;179;0;159;0;4583;1;0;0
CATALUNYA;GLOBAL;2020-08-26;2020-09-01;--;;;0.0000;0.0000;122;0.0000;1256;0;6.4437;34;2;0;122;0;79;0;1226;0;0;0
CATALUNYA;GLOBAL;2020-08-26;2020-09-01;Si;;;467.1172;249.8864;176;7777.7146;5477;1;3.6853;38;0;26;176;0;178;0;4829;1;0;0
CATALUNYA;GLOBAL;2020-08-26;2020-09-01;No;200.58;1.02869;194.9858;95.6458;7405;1314.2818;101741;12;7.5161;451;68;49;7392;13;7388;2;98312;10;0;0
CATALUNYA;GLOBAL;2020-08-25;2020-08-31;--;;;0.0000;0.0000;134;0.0000;1254;0;7.2891;32;2;0;133;1;89;0;1221;0;0;0
CATALUNYA;GLOBAL;2020-08-25;2020-08-31;Si;;;464.2776;275.4429;194;7865.7428;5539;1;3.9730;40;0;24;194;0;194;0;4882;1;0;0
CATALUNYA;GLOBAL;2020-08-25;2020-08-31;No;204.237;1.04275;195.8641;97.3121;7534;1312.3831;101595;11;7.5287;454;60;43;7519;15;7391;2;98189;9;0;0
CATALUNYA;GLOBAL;2020-08-24;2020-08-30;No;205.96;1.05712;194.8308;99.6112;7712;1332.6618;103166;10;7.4305;454;62;43;7699;13;7408;2;99716;8;0;0
CATALUNYA;GLOBAL;2020-08-24;2020-08-30;--;;;0.0000;0.0000;152;0.0000;1406;0;7.3562;34;4;0;151;1;101;0;1373;0;0;0
CATALUNYA;GLOBAL;2020-08-24;2020-08-30;Si;;;438.7210;261.2448;184;7996.3652;5632;0;3.7022;39;0;32;184;0;185;0;4997;0;0;0
CATALUNYA;GLOBAL;2020-08-23;2020-08-29;--;;;0.0000;0.0000;152;0.0000;1402;0;7.2263;36;4;0;151;1;99;0;1370;0;0;0
CATALUNYA;GLOBAL;2020-08-23;2020-08-29;Si;;;441.5606;265.5043;187;8016.2426;5646;0;4.0678;38;1;31;187;0;204;0;5015;0;0;0
CATALUNYA;GLOBAL;2020-08-23;2020-08-29;No;207.943;1.07185;194.0042;99.1720;7678;1335.9297;103423;6;7.3987;451;60;45;7665;13;7397;1;99986;4;0;0
CATALUNYA;GLOBAL;2020-08-22;2020-08-28;No;213.753;1.10614;193.2421;99.2237;7682;1352.3206;104693;5;7.2896;448;59;46;7672;10;7383;0;101278;3;0;0
CATALUNYA;GLOBAL;2020-08-22;2020-08-28;--;;;0.0000;0.0000;153;0.0000;1386;0;7.3171;38;4;0;152;1;99;0;1353;0;0;0
